Time stamp sent long;Time stamp sent short [microseconds];Time stamp received long;Time stamp received short [microseconds];Infrared_FrontRight;Infrared_Rear;Infrared_RearRight;UltraSonic_FrontCenter;UltraSonic_FrontRight;UltraSonic_RearRight
2017-02-09 19:58:33.977267;1486670313977267;2017-02-09 19:58:33.978090;1486670313978090;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.77726;1486670314077726;2017-02-09 19:58:34.86043;1486670314086043;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.181109;1486670314181109;2017-02-09 19:58:34.183858;1486670314183858;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.276665;1486670314276665;2017-02-09 19:58:34.278853;1486670314278853;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.380278;1486670314380278;2017-02-09 19:58:34.381446;1486670314381446;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.482853;1486670314482853;2017-02-09 19:58:34.484517;1486670314484517;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.576998;1486670314576998;2017-02-09 19:58:34.585392;1486670314585392;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.679556;1486670314679556;2017-02-09 19:58:34.680510;1486670314680510;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.778558;1486670314778558;2017-02-09 19:58:34.784908;1486670314784908;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.884095;1486670314884095;2017-02-09 19:58:34.886434;1486670314886434;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:34.983767;1486670314983767;2017-02-09 19:58:34.984860;1486670314984860;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.82883;1486670315082883;2017-02-09 19:58:35.83906;1486670315083906;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.181075;1486670315181075;2017-02-09 19:58:35.182474;1486670315182474;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.287855;1486670315287855;2017-02-09 19:58:35.288742;1486670315288742;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.379640;1486670315379640;2017-02-09 19:58:35.380449;1486670315380449;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.480655;1486670315480655;2017-02-09 19:58:35.481716;1486670315481716;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.580238;1486670315580238;2017-02-09 19:58:35.585617;1486670315585617;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.683883;1486670315683883;2017-02-09 19:58:35.684819;1486670315684819;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.782031;1486670315782031;2017-02-09 19:58:35.783115;1486670315783115;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.884793;1486670315884793;2017-02-09 19:58:35.885878;1486670315885878;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:35.981003;1486670315981003;2017-02-09 19:58:35.994827;1486670315994827;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.82996;1486670316082996;2017-02-09 19:58:36.86045;1486670316086045;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.177973;1486670316177973;2017-02-09 19:58:36.182130;1486670316182130;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.277715;1486670316277715;2017-02-09 19:58:36.282512;1486670316282512;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.379613;1486670316379613;2017-02-09 19:58:36.380851;1486670316380851;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.477674;1486670316477674;2017-02-09 19:58:36.483653;1486670316483653;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.578754;1486670316578754;2017-02-09 19:58:36.580359;1486670316580359;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.683795;1486670316683795;2017-02-09 19:58:36.685352;1486670316685352;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.778142;1486670316778142;2017-02-09 19:58:36.783336;1486670316783336;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.881014;1486670316881014;2017-02-09 19:58:36.882587;1486670316882587;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:36.985943;1486670316985943;2017-02-09 19:58:36.987467;1486670316987467;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.78160;1486670317078160;2017-02-09 19:58:37.85596;1486670317085596;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.183248;1486670317183248;2017-02-09 19:58:37.187888;1486670317187888;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.276863;1486670317276863;2017-02-09 19:58:37.277454;1486670317277454;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.379480;1486670317379480;2017-02-09 19:58:37.382378;1486670317382378;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.478130;1486670317478130;2017-02-09 19:58:37.478983;1486670317478983;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.578200;1486670317578200;2017-02-09 19:58:37.582008;1486670317582008;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.676399;1486670317676399;2017-02-09 19:58:37.687047;1486670317687047;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.781581;1486670317781581;2017-02-09 19:58:37.783110;1486670317783110;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.881707;1486670317881707;2017-02-09 19:58:37.882453;1486670317882453;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:37.978462;1486670317978462;2017-02-09 19:58:37.983923;1486670317983923;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.80640;1486670318080640;2017-02-09 19:58:38.81330;1486670318081330;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.183466;1486670318183466;2017-02-09 19:58:38.184409;1486670318184409;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.281144;1486670318281144;2017-02-09 19:58:38.283768;1486670318283768;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.385275;1486670318385275;2017-02-09 19:58:38.386616;1486670318386616;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.482641;1486670318482641;2017-02-09 19:58:38.483548;1486670318483548;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.584316;1486670318584316;2017-02-09 19:58:38.585133;1486670318585133;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.682332;1486670318682332;2017-02-09 19:58:38.683439;1486670318683439;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.783951;1486670318783951;2017-02-09 19:58:38.784784;1486670318784784;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.885307;1486670318885307;2017-02-09 19:58:38.886099;1486670318886099;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:38.983354;1486670318983354;2017-02-09 19:58:38.984100;1486670318984100;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.79295;1486670319079295;2017-02-09 19:58:39.80931;1486670319080931;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.178238;1486670319178238;2017-02-09 19:58:39.180981;1486670319180981;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.279066;1486670319279066;2017-02-09 19:58:39.280472;1486670319280472;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.379322;1486670319379322;2017-02-09 19:58:39.384155;1486670319384155;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.484907;1486670319484907;2017-02-09 19:58:39.486197;1486670319486197;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.582422;1486670319582422;2017-02-09 19:58:39.589345;1486670319589345;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.683789;1486670319683789;2017-02-09 19:58:39.685335;1486670319685335;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.781034;1486670319781034;2017-02-09 19:58:39.782462;1486670319782462;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.886191;1486670319886191;2017-02-09 19:58:39.888738;1486670319888738;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:39.978967;1486670319978967;2017-02-09 19:58:39.981050;1486670319981050;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.77691;1486670320077691;2017-02-09 19:58:40.79541;1486670320079541;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.177877;1486670320177877;2017-02-09 19:58:40.178845;1486670320178845;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.281592;1486670320281592;2017-02-09 19:58:40.282024;1486670320282024;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.381575;1486670320381575;2017-02-09 19:58:40.382034;1486670320382034;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.484478;1486670320484478;2017-02-09 19:58:40.485068;1486670320485068;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.579163;1486670320579163;2017-02-09 19:58:40.588025;1486670320588025;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.678083;1486670320678083;2017-02-09 19:58:40.678781;1486670320678781;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.776813;1486670320776813;2017-02-09 19:58:40.778699;1486670320778699;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.883017;1486670320883017;2017-02-09 19:58:40.884290;1486670320884290;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:40.982116;1486670320982116;2017-02-09 19:58:40.983314;1486670320983314;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.87915;1486670321087915;2017-02-09 19:58:41.90746;1486670321090746;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.180616;1486670321180616;2017-02-09 19:58:41.187575;1486670321187575;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.279675;1486670321279675;2017-02-09 19:58:41.281186;1486670321281186;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.378143;1486670321378143;2017-02-09 19:58:41.379582;1486670321379582;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.478084;1486670321478084;2017-02-09 19:58:41.481308;1486670321481308;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.577882;1486670321577882;2017-02-09 19:58:41.578577;1486670321578577;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.677697;1486670321677697;2017-02-09 19:58:41.678427;1486670321678427;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.778418;1486670321778418;2017-02-09 19:58:41.780826;1486670321780826;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.877689;1486670321877689;2017-02-09 19:58:41.881273;1486670321881273;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:41.980069;1486670321980069;2017-02-09 19:58:41.981450;1486670321981450;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.80983;1486670322080983;2017-02-09 19:58:42.82044;1486670322082044;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.182933;1486670322182933;2017-02-09 19:58:42.185861;1486670322185861;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.285108;1486670322285108;2017-02-09 19:58:42.287986;1486670322287986;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.382014;1486670322382014;2017-02-09 19:58:42.383813;1486670322383813;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.480112;1486670322480112;2017-02-09 19:58:42.481283;1486670322481283;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.581896;1486670322581896;2017-02-09 19:58:42.583939;1486670322583939;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.682330;1486670322682330;2017-02-09 19:58:42.693201;1486670322693201;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.781415;1486670322781415;2017-02-09 19:58:42.784891;1486670322784891;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.878319;1486670322878319;2017-02-09 19:58:42.879038;1486670322879038;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:42.978273;1486670322978273;2017-02-09 19:58:42.979634;1486670322979634;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.77494;1486670323077494;2017-02-09 19:58:43.78376;1486670323078376;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.177826;1486670323177826;2017-02-09 19:58:43.178784;1486670323178784;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.278793;1486670323278793;2017-02-09 19:58:43.280337;1486670323280337;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.386648;1486670323386648;2017-02-09 19:58:43.395684;1486670323395684;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.477830;1486670323477830;2017-02-09 19:58:43.478541;1486670323478541;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.585792;1486670323585792;2017-02-09 19:58:43.586303;1486670323586303;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.678245;1486670323678245;2017-02-09 19:58:43.679672;1486670323679672;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.780029;1486670323780029;2017-02-09 19:58:43.781326;1486670323781326;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.881688;1486670323881688;2017-02-09 19:58:43.885975;1486670323885975;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:43.988112;1486670323988112;2017-02-09 19:58:43.988747;1486670323988747;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.81164;1486670324081164;2017-02-09 19:58:44.81740;1486670324081740;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.179031;1486670324179031;2017-02-09 19:58:44.179806;1486670324179806;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.281492;1486670324281492;2017-02-09 19:58:44.281987;1486670324281987;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.382951;1486670324382951;2017-02-09 19:58:44.383475;1486670324383475;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.482123;1486670324482123;2017-02-09 19:58:44.484455;1486670324484455;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.577134;1486670324577134;2017-02-09 19:58:44.579295;1486670324579295;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.688226;1486670324688226;2017-02-09 19:58:44.696082;1486670324696082;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.796313;1486670324796313;2017-02-09 19:58:44.797161;1486670324797161;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.880905;1486670324880905;2017-02-09 19:58:44.882266;1486670324882266;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:44.979466;1486670324979466;2017-02-09 19:58:44.980673;1486670324980673;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.79082;1486670325079082;2017-02-09 19:58:45.80692;1486670325080692;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.177742;1486670325177742;2017-02-09 19:58:45.184628;1486670325184628;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.280473;1486670325280473;2017-02-09 19:58:45.282007;1486670325282007;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.382855;1486670325382855;2017-02-09 19:58:45.385666;1486670325385666;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.484350;1486670325484350;2017-02-09 19:58:45.487381;1486670325487381;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.582050;1486670325582050;2017-02-09 19:58:45.587404;1486670325587404;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.682651;1486670325682651;2017-02-09 19:58:45.684109;1486670325684109;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.778036;1486670325778036;2017-02-09 19:58:45.782077;1486670325782077;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.878927;1486670325878927;2017-02-09 19:58:45.879710;1486670325879710;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:45.984158;1486670325984158;2017-02-09 19:58:45.985707;1486670325985707;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.82728;1486670326082728;2017-02-09 19:58:46.85151;1486670326085151;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.176584;1486670326176584;2017-02-09 19:58:46.181095;1486670326181095;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.281185;1486670326281185;2017-02-09 19:58:46.282661;1486670326282661;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.382375;1486670326382375;2017-02-09 19:58:46.383467;1486670326383467;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.478833;1486670326478833;2017-02-09 19:58:46.480363;1486670326480363;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.578018;1486670326578018;2017-02-09 19:58:46.581351;1486670326581351;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.681498;1486670326681498;2017-02-09 19:58:46.686902;1486670326686902;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.782258;1486670326782258;2017-02-09 19:58:46.785288;1486670326785288;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.886558;1486670326886558;2017-02-09 19:58:46.894871;1486670326894871;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:46.981982;1486670326981982;2017-02-09 19:58:46.983276;1486670326983276;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.84384;1486670327084384;2017-02-09 19:58:47.85234;1486670327085234;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.181753;1486670327181753;2017-02-09 19:58:47.182493;1486670327182493;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.284476;1486670327284476;2017-02-09 19:58:47.286332;1486670327286332;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.387125;1486670327387125;2017-02-09 19:58:47.388783;1486670327388783;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.483544;1486670327483544;2017-02-09 19:58:47.484857;1486670327484857;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.578931;1486670327578931;2017-02-09 19:58:47.579543;1486670327579543;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.677943;1486670327677943;2017-02-09 19:58:47.686285;1486670327686285;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.779272;1486670327779272;2017-02-09 19:58:47.787534;1486670327787534;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.878504;1486670327878504;2017-02-09 19:58:47.879391;1486670327879391;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:47.977201;1486670327977201;2017-02-09 19:58:47.978494;1486670327978494;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.77510;1486670328077510;2017-02-09 19:58:48.86043;1486670328086043;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.179875;1486670328179875;2017-02-09 19:58:48.181193;1486670328181193;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.277704;1486670328277704;2017-02-09 19:58:48.282541;1486670328282541;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.379869;1486670328379869;2017-02-09 19:58:48.380924;1486670328380924;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.489534;1486670328489534;2017-02-09 19:58:48.497907;1486670328497907;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.583120;1486670328583120;2017-02-09 19:58:48.586002;1486670328586002;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.680072;1486670328680072;2017-02-09 19:58:48.681534;1486670328681534;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.780175;1486670328780175;2017-02-09 19:58:48.784634;1486670328784634;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.880980;1486670328880980;2017-02-09 19:58:48.882323;1486670328882323;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:48.979218;1486670328979218;2017-02-09 19:58:48.982635;1486670328982635;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.78656;1486670329078656;2017-02-09 19:58:49.88928;1486670329088928;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.177737;1486670329177737;2017-02-09 19:58:49.178509;1486670329178509;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.277165;1486670329277165;2017-02-09 19:58:49.277565;1486670329277565;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.385311;1486670329385311;2017-02-09 19:58:49.385789;1486670329385789;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.478126;1486670329478126;2017-02-09 19:58:49.478800;1486670329478800;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.579206;1486670329579206;2017-02-09 19:58:49.580228;1486670329580228;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.680228;1486670329680228;2017-02-09 19:58:49.681029;1486670329681029;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.778758;1486670329778758;2017-02-09 19:58:49.779382;1486670329779382;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.885081;1486670329885081;2017-02-09 19:58:49.887300;1486670329887300;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:49.979000;1486670329979000;2017-02-09 19:58:49.980160;1486670329980160;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.78089;1486670330078089;2017-02-09 19:58:50.94560;1486670330094560;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.178044;1486670330178044;2017-02-09 19:58:50.179068;1486670330179068;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.280986;1486670330280986;2017-02-09 19:58:50.282069;1486670330282069;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.383108;1486670330383108;2017-02-09 19:58:50.383838;1486670330383838;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.478312;1486670330478312;2017-02-09 19:58:50.479090;1486670330479090;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.579865;1486670330579865;2017-02-09 19:58:50.580926;1486670330580926;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.678807;1486670330678807;2017-02-09 19:58:50.680096;1486670330680096;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.783060;1486670330783060;2017-02-09 19:58:50.784114;1486670330784114;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.879096;1486670330879096;2017-02-09 19:58:50.880310;1486670330880310;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:50.979633;1486670330979633;2017-02-09 19:58:50.982173;1486670330982173;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.84439;1486670331084439;2017-02-09 19:58:51.85572;1486670331085572;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.183026;1486670331183026;2017-02-09 19:58:51.193744;1486670331193744;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.279076;1486670331279076;2017-02-09 19:58:51.280177;1486670331280177;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.385136;1486670331385136;2017-02-09 19:58:51.395005;1486670331395005;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.485842;1486670331485842;2017-02-09 19:58:51.486921;1486670331486921;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.579739;1486670331579739;2017-02-09 19:58:51.583426;1486670331583426;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.678623;1486670331678623;2017-02-09 19:58:51.687391;1486670331687391;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.781289;1486670331781289;2017-02-09 19:58:51.783516;1486670331783516;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.878612;1486670331878612;2017-02-09 19:58:51.880065;1486670331880065;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:51.980540;1486670331980540;2017-02-09 19:58:51.982561;1486670331982561;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.78420;1486670332078420;2017-02-09 19:58:52.79673;1486670332079673;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.182782;1486670332182782;2017-02-09 19:58:52.183836;1486670332183836;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.281688;1486670332281688;2017-02-09 19:58:52.287493;1486670332287493;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.383610;1486670332383610;2017-02-09 19:58:52.393296;1486670332393296;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.480929;1486670332480929;2017-02-09 19:58:52.482643;1486670332482643;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.583066;1486670332583066;2017-02-09 19:58:52.583991;1486670332583991;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.682396;1486670332682396;2017-02-09 19:58:52.684023;1486670332684023;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.782337;1486670332782337;2017-02-09 19:58:52.783327;1486670332783327;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.878835;1486670332878835;2017-02-09 19:58:52.880295;1486670332880295;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:52.977826;1486670332977826;2017-02-09 19:58:52.982462;1486670332982462;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:53.78544;1486670333078544;2017-02-09 19:58:53.79725;1486670333079725;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:53.177442;1486670333177442;2017-02-09 19:58:53.178203;1486670333178203;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:53.279960;1486670333279960;2017-02-09 19:58:53.280745;1486670333280745;-1;-1;-1;-1;-1;-1
2017-02-09 19:58:53.384033;1486670333384033;2017-02-09 19:58:53.385838;1486670333385838;-1;-1;-1;-1;-1;-1
